,Close
2020-03-02,159.83963012695312
2020-03-03,156.5149688720703
2020-03-04,165.5891571044922
2020-03-05,161.73399353027344
2020-03-06,157.31065368652344
2020-03-09,146.342041015625
2020-03-10,153.1713409423828
2020-03-11,145.4990692138672
2020-03-12,128.93251037597656
2020-03-13,141.82391357421875
2020-03-16,130.64697265625
2020-03-17,152.9060821533203
2020-03-18,143.7372589111328
2020-03-19,128.91363525390625
2020-03-20,108.3025894165039
2020-03-23,114.9519271850586
2020-03-24,127.92852783203125
2020-03-25,128.54420471191406
2020-03-26,138.78341674804688
2020-03-27,134.45472717285156
2020-03-30,146.06736755371094
2020-03-31,139.5127410888672
2020-04-01,134.7767333984375
2020-04-02,142.20281982421875
2020-04-03,144.89283752441406
2020-04-06,149.94142150878906
2020-04-07,145.5653533935547
2020-04-08,146.9672088623047
2020-04-09,151.38111877441406
2020-04-13,148.89002990722656
2020-04-14,155.02783203125
2020-04-15,151.71266174316406
2020-04-16,152.80191040039062
2020-04-17,156.4391632080078
2020-04-20,155.6056365966797
2020-04-21,149.04156494140625
2020-04-22,152.4230499267578
2020-04-23,150.34869384765625
2020-04-24,152.49887084960938
2020-04-27,154.1754150390625
2020-04-28,149.86563110351562
2020-04-29,148.05642700195312
2020-04-30,147.1187744140625
2020-05-01,150.67074584960938
2020-05-04,146.60726928710938
2020-05-05,150.99281311035156
2020-05-06,151.48533630371094
2020-05-07,152.2146759033203
2020-05-08,154.1564483642578
2020-05-11,160.34165954589844
2020-05-12,158.3240966796875
2020-05-13,156.05502319335938
2020-05-14,154.71633911132812
2020-05-15,155.81764221191406
2020-05-18,158.71334838867188
2020-05-19,154.34608459472656
2020-05-20,153.57705688476562
2020-05-21,152.55162048339844
2020-05-22,153.18777465820312
2020-05-26,152.36181640625
2020-05-27,145.93426513671875
2020-05-28,150.7857666015625
2020-05-29,152.68458557128906
2020-06-01,152.9694061279297
2020-06-02,151.67822265625
2020-06-03,153.62449645996094
2020-06-04,152.67507934570312
2020-06-05,152.7035675048828
2020-06-08,154.5929412841797
2020-06-09,153.32069396972656
2020-06-10,158.07723999023438
2020-06-11,150.19711303710938
2020-06-12,152.56117248535156
2020-06-15,155.46640014648438
2020-06-16,160.44129943847656
2020-06-17,163.67881774902344
2020-06-18,164.9510040283203
2020-06-19,163.98265075683594
2020-06-22,170.0493621826172
2020-06-23,172.7456512451172
2020-06-24,172.66024780273438
2020-06-25,176.87564086914062
2020-06-26,176.23956298828125
2020-06-29,178.79345703125
2020-06-30,182.2872772216797
2020-07-01,181.20498657226562
2020-07-02,182.7429962158203
2020-07-06,183.82533264160156
2020-07-07,181.78407287597656
2020-07-08,182.9708251953125
2020-07-09,183.89178466796875
2020-07-10,182.37274169921875
2020-07-13,178.5750732421875
2020-07-14,185.1735076904297
2020-07-15,187.5565948486328
2020-07-16,185.91407775878906
2020-07-17,188.93316650390625
2020-07-20,192.7403106689453
2020-07-21,194.0600128173828
2020-07-22,194.94297790527344
2020-07-23,193.73724365234375
2020-07-24,192.19911193847656
2020-07-27,195.22781372070312
2020-07-28,191.99984741210938
2020-07-29,193.77520751953125
2020-07-30,194.11697387695312
2020-07-31,192.265625
2020-08-03,191.78138732910156
2020-08-04,192.51248168945312
2020-08-05,192.69288635253906
2020-08-06,166.6409912109375
2020-08-07,164.47628784179688
2020-08-10,166.28965759277344
2020-08-11,164.2294464111328
2020-08-12,166.9447784423828
2020-08-13,168.53025817871094
2020-08-14,167.83717346191406
2020-08-17,173.93247985839844
2020-08-18,173.7710418701172
2020-08-19,174.52272033691406
2020-08-20,172.18212890625
2020-08-21,170.65982055664062
2020-08-24,167.85308837890625
2020-08-25,170.39341735839844
2020-08-26,171.33535766601562
2020-08-27,171.90618896484375
2020-08-28,171.4780731201172
2020-08-31,172.0013885498047
2020-09-01,170.22218322753906
2020-09-02,174.11358642578125
2020-09-03,169.22315979003906
2020-09-04,165.1320037841797
2020-09-08,163.09588623046875
2020-09-09,166.19761657714844
2020-09-10,163.70480346679688
2020-09-11,163.64772033691406
2020-09-14,165.959716796875
2020-09-15,167.0253143310547
2020-09-16,165.6077117919922
2020-09-17,164.49447631835938
2020-09-18,161.75437927246094
2020-09-21,163.18148803710938
2020-09-22,163.89512634277344
2020-09-23,160.5079345703125
2020-09-24,159.97520446777344
2020-09-25,160.8314666748047
2020-09-28,163.64772033691406
2020-09-29,164.2757110595703
2020-09-30,163.1054229736328
2020-10-01,161.2786407470703
2020-10-02,159.36627197265625
2020-10-05,162.51551818847656
2020-10-06,159.5089874267578
2020-10-07,162.41082763671875
2020-10-08,164.31373596191406
2020-10-09,167.56764221191406
2020-10-12,168.81402587890625
2020-10-13,169.03286743164062
2020-10-14,169.17559814453125
2020-10-15,170.8787078857422
2020-10-16,172.01087951660156
2020-10-19,170.69790649414062
2020-10-20,170.7169189453125
2020-10-21,170.4315185546875
2020-10-22,173.94232177734375
2020-10-23,174.14210510253906
2020-10-26,171.7635498046875
2020-10-27,175.873779296875
2020-10-28,171.88720703125
2020-10-29,170.7930450439453
2020-10-30,182.61944580078125
2020-11-02,187.2434539794922
2020-11-03,192.6286163330078
2020-11-04,199.25064086914062
2020-11-05,202.47601318359375
2020-11-06,203.7890167236328
2020-11-09,209.87820434570312
2020-11-10,202.1674346923828
2020-11-11,205.7130584716797
2020-11-12,202.81553649902344
2020-11-13,204.6741485595703
2020-11-16,205.43663024902344
2020-11-17,204.11180114746094
2020-11-18,201.17616271972656
2020-11-19,201.8338165283203
2020-11-20,201.12852478027344
2020-11-23,199.74652099609375
2020-11-24,196.8489990234375
2020-11-25,196.37246704101562
2020-11-27,199.8131866455078
2020-11-30,199.7750701904297
2020-12-01,201.69085693359375
2020-12-02,199.45101928710938
2020-12-03,197.67822265625
2020-12-04,199.86087036132812
2020-12-07,199.40338134765625
2020-12-08,202.1674346923828
2020-12-09,201.8433837890625
2020-12-10,198.9458770751953
2020-12-11,194.9427490234375
2020-12-14,196.7060089111328
2020-12-15,198.86962890625
2020-12-16,200.6424102783203
2020-12-17,203.71148681640625
2020-12-18,208.21022033691406
2020-12-21,203.4636688232422
2020-12-22,201.748046875
2020-12-23,200.13726806640625
2020-12-24,202.46292114257812
2020-12-28,201.519287109375
2020-12-29,201.35731506347656
2020-12-30,199.8894805908203
2020-12-31,202.59632873535156
2021-01-04,202.23416137695312
2021-01-05,204.5502166748047
2021-01-06,203.2158660888672
2021-01-07,205.16976928710938
2021-01-08,208.67727661132812
2021-01-11,209.97354125976562
2021-01-12,206.7138214111328
2021-01-13,206.33253479003906
2021-01-14,203.28257751464844
2021-01-15,201.70037841796875
2021-01-19,204.82664489746094
2021-01-20,207.74322509765625
2021-01-21,206.89492797851562
2021-01-22,205.41758728027344
2021-01-25,211.28883361816406
2021-01-26,211.86073303222656
