,Close
2020-03-02,46.577369689941406
2020-03-03,44.70145034790039
2020-03-04,46.24793243408203
2020-03-05,43.92363357543945
2020-03-06,43.34714889526367
2020-03-09,42.10264205932617
2020-03-10,44.454383850097656
2020-03-11,40.922203063964844
2020-03-12,36.42001724243164
2020-03-13,43.859588623046875
2020-03-16,39.092041015625
2020-03-17,42.880462646484375
2020-03-18,43.255638122558594
2020-03-19,41.242469787597656
2020-03-20,41.77322006225586
2020-03-23,40.437198638916016
2020-03-24,43.77723693847656
2020-03-25,42.03858947753906
2020-03-26,46.193031311035156
2020-03-27,45.598243713378906
2020-03-30,46.08322525024414
2020-03-31,44.22562026977539
2020-04-01,44.57334899902344
2020-04-02,45.57077407836914
2020-04-03,45.204750061035156
2020-04-06,47.11726379394531
2020-04-07,46.449256896972656
2020-04-08,47.92952346801758
2020-04-09,48.89491271972656
2020-04-13,48.701839447021484
2020-04-14,49.64885330200195
2020-04-15,48.87652587890625
2020-04-16,49.37302017211914
2020-04-17,50.218894958496094
2020-04-20,49.56610107421875
2020-04-21,47.175601959228516
2020-04-22,48.05824279785156
2020-04-23,47.78241729736328
2020-04-24,48.738616943359375
2020-04-27,49.069610595703125
2020-04-28,48.91331100463867
2020-04-29,49.53851318359375
2020-04-30,48.701839447021484
2020-05-01,47.61691665649414
2020-05-04,47.58015441894531
2020-05-05,47.8559684753418
2020-05-06,47.68128204345703
2020-05-07,48.361656188964844
2020-05-08,49.25349044799805
2020-05-11,49.21672058105469
2020-05-12,48.05824279785156
2020-05-13,47.488197326660156
2020-05-14,48.64667892456055
2020-05-15,48.65585708618164
2020-05-18,48.867340087890625
2020-05-19,48.12260055541992
2020-05-20,48.637481689453125
2020-05-21,48.012271881103516
2020-05-22,48.38003158569336
2020-05-26,48.52714157104492
2020-05-27,48.91331100463867
2020-05-28,49.299468994140625
2020-05-29,49.43737030029297
2020-06-01,48.784584045410156
2020-06-02,48.98686981201172
2020-06-03,49.17994689941406
2020-06-04,48.59151077270508
2020-06-05,49.63045120239258
2020-06-08,50.66020202636719
2020-06-09,49.81433868408203
2020-06-10,49.7499885559082
2020-06-11,47.175601959228516
2020-06-12,47.68128204345703
2020-06-15,48.95927429199219
2020-06-16,50.19129943847656
2020-06-17,47.36867904663086
2020-06-18,49.363826751708984
2020-06-19,50.0166130065918
2020-06-22,50.678592681884766
2020-06-23,50.74295425415039
2020-06-24,50.05339050292969
2020-06-25,50.13613510131836
2020-06-26,49.81433868408203
2020-06-29,50.34760284423828
2020-06-30,50.81650924682617
2020-07-01,51.01877975463867
2020-07-02,51.43252944946289
2020-07-06,52.03935241699219
2020-07-07,51.772708892822266
2020-07-08,52.094505310058594
2020-07-09,52.894412994384766
2020-07-10,52.76568603515625
2020-07-13,52.41630935668945
2020-07-14,52.813331604003906
2020-07-15,52.277809143066406
2020-07-16,51.53916931152344
2020-07-17,50.68972396850586
2020-07-20,51.1513786315918
2020-07-21,51.62226486206055
2020-07-22,51.71458435058594
2020-07-23,51.48377227783203
2020-07-24,51.382198333740234
2020-07-27,51.09598922729492
2020-07-28,51.1052131652832
2020-07-29,51.428367614746094
2020-07-30,51.01287841796875
2020-07-31,51.197540283203125
2020-08-03,51.686893463134766
2020-08-04,51.70537185668945
2020-08-05,51.24370574951172
2020-08-06,51.04057693481445
2020-08-07,50.994422912597656
2020-08-10,50.72665023803711
2020-08-11,50.10803985595703
2020-08-12,50.01570510864258
2020-08-13,49.877227783203125
2020-08-14,50.043399810791016
2020-08-17,49.84950637817383
2020-08-18,50.948238372802734
2020-08-19,51.89002990722656
2020-08-20,51.0221061706543
2020-08-21,50.95747756958008
2020-08-24,51.71458435058594
2020-08-25,51.788448333740234
2020-08-26,53.08110046386719
2020-08-27,52.79487228393555
2020-08-28,53.44118881225586
2020-08-31,52.8317985534668
2020-09-01,53.23805618286133
2020-09-02,54.502986907958984
2020-09-03,52.72099304199219
2020-09-04,51.45606231689453
2020-09-08,51.07750701904297
2020-09-09,52.582515716552734
2020-09-10,52.9333610534668
2020-09-11,52.62868118286133
2020-09-14,54.90000534057617
2020-09-15,56.26652526855469
2020-09-16,55.795623779296875
2020-09-17,55.564788818359375
2020-09-18,55.16777038574219
2020-09-21,56.15571212768555
2020-09-22,55.97105026245117
2020-09-23,54.438358306884766
2020-09-24,54.75228500366211
2020-09-25,55.21393585205078
2020-09-28,55.01081848144531
2020-09-29,54.90924835205078
2020-09-30,55.12161636352539
2020-10-01,55.103145599365234
2020-10-02,54.318328857421875
2020-10-05,54.99233627319336
2020-10-06,54.94617462158203
2020-10-07,56.16987609863281
2020-10-08,56.448001861572266
2020-10-09,56.68903350830078
2020-10-12,56.97642135620117
2020-10-13,56.52216339111328
2020-10-14,56.51288604736328
2020-10-15,56.10498809814453
2020-10-16,55.89177703857422
2020-10-19,55.27063751220703
2020-10-20,55.39116287231445
2020-10-21,55.31698989868164
2020-10-22,55.33553695678711
2020-10-23,55.53022003173828
2020-10-26,53.2960319519043
2020-10-27,52.91593933105469
2020-10-28,51.534645080566406
2020-10-29,51.93327713012695
2020-10-30,52.01670455932617
2020-11-02,52.331905364990234
2020-11-03,52.656368255615234
2020-11-04,52.36898422241211
2020-11-05,52.526573181152344
2020-11-06,52.656368255615234
2020-11-09,52.69345474243164
2020-11-10,52.53585433959961
2020-11-11,53.02719497680664
2020-11-12,52.331905364990234
2020-11-13,52.758338928222656
2020-11-16,52.980831146240234
2020-11-17,52.95301818847656
2020-11-18,52.14649200439453
2020-11-19,52.331905364990234
2020-11-20,51.63661575317383
2020-11-23,51.9889030456543
2020-11-24,53.37019729614258
2020-11-25,53.22187805175781
2020-11-27,53.54632568359375
2020-11-30,53.50925827026367
2020-12-01,54.454837799072266
2020-12-02,54.77003479003906
2020-12-03,54.9461784362793
2020-12-04,55.585853576660156
2020-12-07,55.4375114440918
2020-12-08,54.72368621826172
2020-12-09,55.37261962890625
2020-12-10,55.14085006713867
2020-12-11,56.18842697143555
2020-12-14,56.32748031616211
2020-12-15,57.347232818603516
2020-12-16,58.20010757446289
2020-12-17,58.96957015991211
2020-12-18,60.31378173828125
2020-12-21,59.7761116027832
2020-12-22,60.39723587036133
2020-12-23,60.536285400390625
2020-12-24,60.22108840942383
2020-12-28,60.13764953613281
2020-12-29,59.75755310058594
2020-12-30,59.70193099975586
2020-12-31,59.97078323364258
2021-01-04,59.09935760498047
2021-01-05,58.36698532104492
2021-01-06,58.227394104003906
2021-01-07,58.69270324707031
2021-01-08,58.9811897277832
2021-01-11,58.65547561645508
2021-01-12,58.087806701660156
2021-01-13,57.7527961730957
2021-01-14,57.32472229003906
2021-01-15,57.49222183227539
2021-01-19,57.03623962402344
2021-01-20,57.287498474121094
2021-01-21,56.96178436279297
2021-01-22,56.170780181884766
2021-01-25,56.673301696777344
2021-01-26,57.51083755493164
2021-01-27,58.20878219604492
2021-01-28,56.971092224121094
2021-01-29,56.235923767089844
2021-02-01,57.240962982177734
2021-02-02,58.04127502441406
2021-02-03,57.855159759521484
2021-02-04,58.95326232910156
2021-02-05,59.1859130859375
2021-02-08,58.729923248291016
2021-02-09,59.25104522705078
2021-02-10,58.87881851196289
2021-02-11,58.34837341308594
2021-02-12,58.70199966430664
2021-02-16,57.82724380493164
