,Close
2020-03-02,154.8943328857422
2020-03-03,152.64772033691406
2020-03-04,155.8897247314453
2020-03-05,149.908203125
2020-03-06,148.85592651367188
2020-03-09,137.92613220214844
2020-03-10,143.2251434326172
2020-03-11,137.6891632080078
2020-03-12,124.23777770996094
2020-03-13,129.1955108642578
2020-03-16,114.22747039794922
2020-03-17,123.83016967773438
2020-03-18,116.3887939453125
2020-03-19,114.9100112915039
2020-03-20,109.6773452758789
2020-03-23,102.15064239501953
2020-03-24,111.96189880371094
2020-03-25,111.68697357177734
2020-03-26,122.86326599121094
2020-03-27,122.98650360107422
2020-03-30,132.70294189453125
2020-03-31,132.68394470214844
2020-04-01,130.53216552734375
2020-04-02,132.28582763671875
2020-04-03,131.4990234375
2020-04-06,140.9121551513672
2020-04-07,141.01641845703125
2020-04-08,141.48095703125
2020-04-09,144.74185180664062
2020-04-13,141.72735595703125
2020-04-14,148.9791717529297
2020-04-15,146.69461059570312
2020-04-16,142.50466918945312
2020-04-17,146.90316772460938
2020-04-20,149.25405883789062
2020-04-21,140.08743286132812
2020-04-22,143.0260772705078
2020-04-23,141.67050170898438
2020-04-24,140.1253662109375
2020-04-27,141.87905883789062
2020-04-28,138.59918212890625
2020-04-29,139.21530151367188
2020-04-30,135.08229064941406
2020-05-01,134.0395050048828
2020-05-04,132.2763671875
2020-05-05,134.2860565185547
2020-05-06,133.65089416503906
2020-05-07,136.37147521972656
2020-05-08,140.532958984375
2020-05-11,144.82713317871094
2020-05-12,141.37667846679688
2020-05-13,139.40489196777344
2020-05-14,143.03553771972656
2020-05-15,143.44320678710938
2020-05-18,151.23529052734375
2020-05-19,149.4436492919922
2020-05-20,149.80389404296875
2020-05-21,148.16395568847656
2020-05-22,149.28248596191406
2020-05-26,150.42002868652344
2020-05-27,151.65235900878906
2020-05-28,154.3350372314453
2020-05-29,157.25473022460938
2020-06-01,157.02723693847656
2020-06-02,155.88018798828125
2020-06-03,154.67630004882812
2020-06-04,152.2685546875
2020-06-05,155.3778076171875
2020-06-08,156.8186798095703
2020-06-09,153.15011596679688
2020-06-10,151.3301239013672
2020-06-11,141.88560485839844
2020-06-12,144.25149536132812
2020-06-15,146.18028259277344
2020-06-16,147.1779022216797
2020-06-17,147.2159423828125
2020-06-18,145.71470642089844
2020-06-19,144.65057373046875
2020-06-22,145.53419494628906
2020-06-23,147.0924072265625
2020-06-24,141.61004638671875
2020-06-25,141.7145538330078
2020-06-26,140.9354705810547
2020-06-29,142.21815490722656
2020-06-30,145.7907257080078
2020-07-01,146.58883666992188
2020-07-02,146.33229064941406
2020-07-06,145.990234375
2020-07-07,144.21348571777344
2020-07-08,143.30133056640625
2020-07-09,142.9402313232422
2020-07-10,143.0067901611328
2020-07-13,142.67422485351562
2020-07-14,145.67669677734375
2020-07-15,149.73385620117188
2020-07-16,149.26828002929688
2020-07-17,151.98568725585938
2020-07-20,149.60079956054688
2020-07-21,149.32528686523438
2020-07-22,149.97134399414062
2020-07-23,150.15191650390625
2020-07-24,148.55564880371094
2020-07-27,149.828857421875
2020-07-28,149.2777557373047
2020-07-29,153.66744995117188
2020-07-30,153.09739685058594
2020-07-31,151.67208862304688
2020-08-03,153.0403594970703
2020-08-04,150.1233673095703
2020-08-05,149.80984497070312
2020-08-06,148.2041015625
2020-08-07,146.53182983398438
2020-08-10,148.1090850830078
2020-08-11,150.80751037597656
2020-08-12,152.5082244873047
2020-08-13,151.26356506347656
2020-08-14,150.78846740722656
2020-08-17,150.22792053222656
2020-08-18,149.88584899902344
2020-08-19,149.13526916503906
2020-08-20,146.9499053955078
2020-08-21,145.80972290039062
2020-08-24,145.48667907714844
2020-08-25,146.8833770751953
2020-08-26,146.95960998535156
2020-08-27,149.49354553222656
2020-08-28,150.1698760986328
2020-08-31,152.0751495361328
2020-09-01,151.24635314941406
2020-09-02,155.7998504638672
2020-09-03,152.87533569335938
2020-09-04,150.43663024902344
2020-09-08,151.48446655273438
2020-09-09,155.2949676513672
2020-09-10,154.40899658203125
2020-09-11,154.58999633789062
2020-09-14,159.248291015625
2020-09-15,161.60125732421875
2020-09-16,162.0966033935547
2020-09-17,163.38259887695312
2020-09-18,167.57412719726562
2020-09-21,163.89703369140625
2020-09-22,161.55361938476562
2020-09-23,157.8193817138672
2020-09-24,159.3340301513672
2020-09-25,162.14425659179688
2020-09-28,164.7639617919922
2020-09-29,164.63055419921875
2020-09-30,167.8408660888672
2020-10-01,166.20237731933594
2020-10-02,164.48770141601562
2020-10-05,166.4405517578125
2020-10-06,172.43243408203125
2020-10-07,176.50961303710938
2020-10-08,177.90048217773438
2020-10-09,179.51991271972656
2020-10-12,182.73020935058594
2020-10-13,178.786376953125
2020-10-14,177.73851013183594
2020-10-15,178.45297241210938
2020-10-16,179.92950439453125
2020-10-19,177.59564208984375
2020-10-20,177.5098419189453
2020-10-21,177.1383514404297
2020-10-22,179.27220153808594
2020-10-23,178.65298461914062
2020-10-26,177.58612060546875
2020-10-27,176.5668182373047
2020-10-28,170.15570068359375
2020-10-29,168.92686462402344
2020-10-30,168.79348754882812
2020-11-02,172.96591186523438
2020-11-03,168.02188110351562
2020-11-04,169.20310974121094
2020-11-05,170.67013549804688
2020-11-06,173.06121826171875
2020-11-09,181.04405212402344
2020-11-10,180.5010986328125
2020-11-11,180.21530151367188
2020-11-12,180.06289672851562
2020-11-13,183.65423583984375
2020-11-16,186.31201171875
2020-11-17,185.9595947265625
2020-11-18,182.8445587158203
2020-11-19,185.5023193359375
2020-11-20,186.75978088378906
2020-11-23,180.4978485107422
2020-11-24,181.96786499023438
2020-11-25,180.68873596191406
2020-11-27,182.97972106933594
2020-11-30,185.0033721923828
2020-12-01,185.11790466308594
2020-12-02,184.03927612304688
2020-12-03,183.9342803955078
