,Close
2020-03-02,39.824195861816406
2020-03-03,38.69866943359375
2020-03-04,40.38001251220703
2020-03-05,39.713035583496094
2020-03-06,39.51154708862305
2020-03-09,38.78899383544922
2020-03-10,39.26838684082031
2020-03-11,38.09422302246094
2020-03-12,35.57220458984375
2020-03-13,37.63568115234375
2020-03-16,35.42631149291992
2020-03-17,37.732940673828125
2020-03-18,37.73989486694336
2020-03-19,37.2535514831543
2020-03-20,35.989078521728516
2020-03-23,34.9538688659668
2020-03-24,34.73154067993164
2020-03-25,34.69679641723633
2020-03-26,37.197967529296875
2020-03-27,36.663002014160156
2020-03-30,38.05253982543945
2020-03-31,37.32997512817383
2020-04-01,36.767208099365234
2020-04-02,38.38602828979492
2020-04-03,38.003902435302734
2020-04-06,39.3934440612793
2020-04-07,39.58797836303711
2020-04-08,40.15769577026367
2020-04-09,40.33675765991211
2020-04-13,39.796024322509766
2020-04-14,40.82832717895508
2020-04-15,39.97862243652344
2020-04-16,40.49125671386719
2020-04-17,41.05305099487305
2020-04-20,40.82131576538086
2020-04-21,39.90137481689453
2020-04-22,40.72299575805664
2020-04-23,40.44209671020508
2020-04-24,40.68086242675781
2020-04-27,40.596595764160156
2020-04-28,40.61064147949219
2020-04-29,40.81428527832031
2020-04-30,40.343780517578125
2020-05-01,39.908390045166016
2020-05-04,39.49407196044922
2020-05-05,39.68367004394531
2020-05-06,39.072731018066406
2020-05-07,39.03059768676758
2020-05-08,40.02778244018555
2020-05-11,39.6064338684082
2020-05-12,38.94632339477539
2020-05-13,38.517948150634766
2020-05-14,38.56009292602539
2020-05-15,38.41962814331055
2020-05-18,39.128902435302734
2020-05-19,38.18790817260742
2020-05-20,38.103641510009766
2020-05-21,37.89997863769531
2020-05-22,37.991268157958984
2020-05-26,38.131717681884766
2020-05-27,38.72160339355469
2020-05-28,39.128902435302734
2020-05-29,40.29462432861328
2020-06-01,39.17103958129883
2020-06-02,39.6064338684082
2020-06-03,39.908390045166016
2020-06-04,40.182273864746094
2020-06-05,40.54743576049805
2020-06-08,40.7932243347168
2020-06-09,40.63169860839844
2020-06-10,40.7651252746582
2020-06-11,39.641536712646484
2020-06-12,39.69771957397461
2020-06-15,39.430877685546875
2020-06-16,39.971588134765625
2020-06-17,39.78199005126953
2020-06-18,39.95052719116211
2020-06-19,39.43788146972656
2020-06-22,39.086769104003906
2020-06-23,38.58116149902344
2020-06-24,37.87190246582031
2020-06-25,38.11767578125
2020-06-26,37.33116149902344
2020-06-29,38.405601501464844
2020-06-30,38.71458435058594
2020-07-01,38.39155197143555
2020-07-02,38.47582244873047
2020-07-06,38.79182434082031
2020-07-07,38.6513786315918
2020-07-08,38.8901481628418
2020-07-09,38.304283142089844
2020-07-10,38.694862365722656
2020-07-13,38.66645812988281
2020-07-14,39.369476318359375
2020-07-15,39.09963607788086
2020-07-16,39.61091995239258
2020-07-17,39.980186462402344
2020-07-20,39.67484664916992
2020-07-21,39.653533935546875
2020-07-22,39.58961868286133
2020-07-23,39.6606330871582
2020-07-24,40.370750427246094
2020-07-27,40.38496780395508
2020-07-28,40.81814193725586
2020-07-29,40.796844482421875
2020-07-30,40.69031524658203
2020-07-31,40.81814193725586
2020-08-03,40.64771270751953
2020-08-04,41.123497009277344
2020-08-05,40.860748291015625
2020-08-06,41.066688537597656
2020-08-07,41.56377410888672
2020-08-10,41.890438079833984
2020-08-11,41.5495719909668
2020-08-12,41.61348342895508
2020-08-13,41.556671142578125
2020-08-14,41.7484245300293
2020-08-17,41.74130630493164
2020-08-18,42.025360107421875
2020-08-19,41.93303680419922
2020-08-20,41.8691291809082
2020-08-21,41.890438079833984
2020-08-24,42.302303314208984
2020-08-25,42.19578170776367
2020-08-26,42.22419738769531
2020-08-27,42.2028923034668
2020-08-28,42.08217239379883
2020-08-31,42.08926010131836
2020-09-01,42.01116180419922
2020-09-02,42.984031677246094
2020-09-03,43.040836334228516
2020-09-04,42.94852066040039
2020-09-08,42.579261779785156
2020-09-09,42.63607406616211
2020-09-10,42.273895263671875
2020-09-11,42.458534240722656
2020-09-14,42.83489990234375
2020-09-15,43.033729553222656
2020-09-16,42.87040328979492
2020-09-17,43.026634216308594
2020-09-18,42.856204986572266
2020-09-21,42.330718994140625
2020-09-22,42.47983932495117
2020-09-23,41.8336296081543
2020-09-24,42.03245162963867
2020-09-25,42.17448806762695
2020-09-28,42.15318298339844
2020-09-29,42.067955017089844
2020-09-30,42.24549865722656
2020-10-01,42.21709442138672
2020-10-02,42.067955017089844
2020-10-05,42.36621856689453
2020-10-06,42.22419738769531
2020-10-07,42.330718994140625
2020-10-08,42.479984283447266
2020-10-09,42.58045959472656
2020-10-12,42.73835754394531
2020-10-13,42.60200119018555
2020-10-14,41.93455505371094
2020-10-15,41.74077224731445
2020-10-16,41.661827087402344
2020-10-19,41.123558044433594
2020-10-20,41.08768081665039
2020-10-21,40.72883224487305
2020-10-22,41.14508819580078
2020-10-23,41.597232818603516
2020-10-26,41.48958969116211
2020-10-27,41.180973052978516
2020-10-28,40.413047790527344
2020-10-29,40.73600769042969
2020-10-30,40.90107345581055
2020-11-02,41.41064453125
2020-11-03,41.446533203125
2020-11-04,41.06614685058594
2020-11-05,41.73359680175781
2020-11-06,42.006317138671875
2020-11-09,42.946495056152344
2020-11-10,43.85077667236328
2020-11-11,43.77900314331055
2020-11-12,43.628299713134766
2020-11-13,43.82207489013672
2020-11-16,43.70006561279297
2020-11-17,43.59959030151367
2020-11-18,43.29097366333008
2020-11-19,43.2120361328125
2020-11-20,43.09003448486328
2020-11-23,43.22638702392578
2020-11-24,43.52064514160156
2020-11-25,43.355567932128906
2020-11-27,43.477577209472656
2020-11-30,43.355567932128906
2020-12-01,43.477577209472656
2020-12-02,44.037384033203125
2020-12-03,44.31009292602539
2020-12-04,44.173736572265625
2020-12-07,44.030208587646484
2020-12-08,44.10197448730469
2020-12-09,44.10914611816406
2020-12-10,43.427345275878906
2020-12-11,43.31250762939453
2020-12-14,43.04696273803711
2020-12-15,43.4560432434082
2020-12-16,42.99671936035156
2020-12-17,43.06848907470703
2020-12-18,43.391456604003906
2020-12-21,42.69529724121094
2020-12-22,42.336456298828125
2020-12-23,42.31492233276367
2020-12-24,42.228797912597656
2020-12-28,42.32927322387695
2020-12-29,42.207279205322266
2020-12-30,41.72642135620117
2020-12-31,42.164207458496094
2021-01-04,42.2359733581543
2021-01-05,42.04220199584961
2021-01-06,42.55176544189453
2021-01-07,42.45600891113281
2021-01-08,41.92648696899414
2021-01-11,41.67986297607422
2021-01-12,41.5347900390625
2021-01-13,41.389713287353516
2021-01-14,41.375213623046875
2021-01-15,41.62183380126953
2021-01-19,41.38246536254883
2021-01-20,41.5347900390625
2021-01-21,41.54204177856445
2021-01-22,41.6871223449707
2021-01-25,42.37621307373047
2021-01-26,41.034278869628906
2021-01-27,39.989749908447266
2021-01-28,40.163841247558594
2021-01-29,39.714107513427734
2021-02-01,39.37318420410156
2021-02-02,39.532772064208984
2021-02-03,39.74312973022461
2021-02-04,39.99699783325195
2021-02-05,40.127567291259766
2021-02-08,39.93172073364258
2021-02-09,39.89545440673828
2021-02-10,39.86642837524414
2021-02-11,39.60529327392578
2021-02-12,39.315162658691406
2021-02-16,39.27888107299805
2021-02-17,41.33893966674805
2021-02-18,41.3316764831543
2021-02-19,40.94723892211914
2021-02-22,40.94723892211914
2021-02-23,41.367950439453125
2021-02-24,41.4332389831543
2021-02-25,40.98350143432617
2021-02-26,40.113059997558594
2021-03-01,40.15657424926758
2021-03-02,39.88093948364258
2021-03-03,40.17109298706055
2021-03-04,39.7503776550293
2021-03-05,40.620819091796875
2021-03-08,41.1938591003418
2021-03-09,40.765892028808594
2021-03-10,41.40422821044922
2021-03-11,40.265377044677734
2021-03-12,40.35243225097656
2021-03-15,40.35968017578125
2021-03-16,40.35968017578125
2021-03-17,40.43947982788086
2021-03-18,40.84568405151367
2021-03-19,40.7949104309082
2021-03-22,41.04878616333008
2021-03-23,41.280906677246094
2021-03-24,41.353450775146484
2021-03-25,41.62183380126953
2021-03-26,42.202125549316406
2021-03-29,42.673614501953125
2021-03-30,42.49953842163086
2021-03-31,42.18037033081055
2021-04-01,42.2891731262207
2021-04-05,42.70263671875
2021-04-06,42.87672424316406
2021-04-07,42.796939849853516
2021-04-08,42.23093032836914
2021-04-09,42.15028381347656
2021-04-12,42.18693542480469
2021-04-13,42.24559020996094
2021-04-14,42.30424499511719
2021-04-15,42.30424499511719
2021-04-16,42.7294807434082
2021-04-19,42.81013107299805
2021-04-20,42.81013107299805
2021-04-21,42.6268424987793
2021-04-22,41.996307373046875
2021-04-23,42.01097106933594
2021-04-26,41.74702835083008
2021-04-27,41.292457580566406
2021-04-28,41.373104095458984
2021-04-29,42.025638580322266
2021-04-30,42.370235443115234
2021-05-03,42.465538024902344
2021-05-04,42.96410369873047
2021-05-05,43.03008270263672
2021-05-06,43.46998596191406
2021-05-07,43.052085876464844
2021-05-10,43.63862609863281
2021-05-11,42.92011260986328
2021-05-12,42.82479476928711
2021-05-13,43.118072509765625
2021-05-14,43.03008270263672
2021-05-17,42.48020553588867
2021-05-18,41.923004150390625
2021-05-19,41.73236083984375
2021-05-20,41.637046813964844
2021-05-21,41.725032806396484
2021-05-24,41.77635955810547
2021-05-25,41.40976333618164
2021-05-26,41.32178497314453
2021-05-27,41.27045822143555
2021-05-28,41.41709518432617
2021-06-01,41.33644485473633
2021-06-02,41.534400939941406
2021-06-03,41.77635955810547
