,Close
2020-03-02,160.740478515625
2020-03-03,155.69618225097656
2020-03-04,162.19300842285156
2020-03-05,154.36685180664062
2020-03-06,153.70657348632812
2020-03-09,136.0118408203125
2020-03-10,141.3026580810547
2020-03-11,133.2476043701172
2020-03-12,117.5248031616211
2020-03-13,129.28610229492188
2020-03-16,111.30964660644531
2020-03-17,122.88605499267578
2020-03-18,115.18309783935547
2020-03-19,120.01615142822266
2020-03-20,108.90631866455078
2020-03-23,104.65428924560547
2020-03-24,123.44947814941406
2020-03-25,123.59909057617188
2020-03-26,129.3389129638672
2020-03-27,126.20490264892578
2020-03-30,130.5449676513672
2020-03-31,128.5289764404297
2020-04-01,123.25576782226562
2020-04-02,126.52185821533203
2020-04-03,125.28939056396484
2020-04-06,136.23194885253906
2020-04-07,135.1578826904297
2020-04-08,139.9469451904297
2020-04-09,140.23744201660156
2020-04-13,135.8269805908203
2020-04-14,136.8833770751953
2020-04-15,135.43963623046875
2020-04-16,134.9114227294922
2020-04-17,141.4435272216797
2020-04-20,135.30760192871094
2020-04-21,132.0503387451172
2020-04-22,135.3780059814453
2020-04-23,137.20909118652344
2020-04-24,141.4523162841797
2020-04-27,146.9015655517578
2020-04-28,150.22048950195312
2020-04-29,158.75094604492188
2020-04-30,150.6254119873047
2020-05-01,150.29969787597656
2020-05-04,147.90521240234375
2020-05-05,150.8543243408203
2020-05-06,148.0636444091797
2020-05-07,150.12635803222656
2020-05-08,154.70326232910156
2020-05-11,154.0924530029297
2020-05-12,147.6564178466797
2020-05-13,145.6645050048828
2020-05-14,147.4793701171875
2020-05-15,141.96401977539062
2020-05-18,151.14442443847656
2020-05-19,148.42662048339844
2020-05-20,153.73831176757812
2020-05-21,150.9939422607422
2020-05-22,151.79954528808594
2020-05-26,159.10316467285156
2020-05-27,163.75973510742188
2020-05-28,159.58116149902344
2020-05-29,157.83712768554688
2020-06-01,157.88145446777344
2020-06-02,162.94525146484375
2020-06-03,170.3462371826172
2020-06-04,169.53176879882812
2020-06-05,171.96629333496094
2020-06-08,169.5229034423828
2020-06-09,170.0186767578125
2020-06-10,166.92015075683594
2020-06-11,154.2694854736328
2020-06-12,157.7397918701172
2020-06-15,157.2351837158203
2020-06-16,158.22669982910156
2020-06-17,156.6685791015625
2020-06-18,154.37571716308594
2020-06-19,150.7283477783203
2020-06-22,151.79954528808594
2020-06-23,154.4730987548828
2020-06-24,149.74566650390625
2020-06-25,151.98541259765625
2020-06-26,150.3299560546875
2020-06-29,152.8707275390625
2020-06-30,155.42918395996094
2020-07-01,151.8437957763672
2020-07-02,154.49075317382812
2020-07-06,158.12928771972656
2020-07-07,154.1455535888672
2020-07-08,155.1547393798828
2020-07-09,151.3037567138672
2020-07-10,151.2506561279297
2020-07-13,155.03970336914062
2020-07-14,157.51846313476562
2020-07-15,160.484130859375
2020-07-16,161.93605041503906
2020-07-17,166.6545867919922
2020-07-20,164.81320190429688
2020-07-21,165.7073211669922
2020-07-22,167.38938903808594
2020-07-23,165.53025817871094
2020-07-24,165.55679321289062
2020-07-27,168.14181518554688
2020-07-28,163.86595153808594
2020-07-29,170.70037841796875
2020-07-30,167.2034912109375
2020-07-31,170.16033935546875
2020-08-03,168.61993408203125
2020-08-04,170.31967163085938
2020-08-05,170.9127960205078
2020-08-06,174.15988159179688
2020-08-07,177.02450561523438
2020-08-10,181.92623901367188
2020-08-11,183.33184814453125
2020-08-12,182.23760986328125
2020-08-13,181.81947326660156
2020-08-14,183.8033447265625
2020-08-17,185.3512725830078
2020-08-18,183.55421447753906
2020-08-19,182.7268829345703
2020-08-20,183.4652557373047
2020-08-21,185.8672637939453
2020-08-24,188.79403686523438
2020-08-25,190.03948974609375
2020-08-26,189.5591278076172
2020-08-27,189.35450744628906
2020-08-28,191.29388427734375
2020-08-31,189.06983947753906
2020-09-01,191.53407287597656
2020-09-02,190.6977996826172
2020-09-03,187.34397888183594
2020-09-04,186.01841735839844
2020-09-08,183.92784118652344
2020-09-09,188.865234375
2020-09-10,189.63919067382812
2020-09-11,193.53570556640625
2020-09-14,195.97325134277344
2020-09-15,197.5211639404297
2020-09-16,196.52481079101562
2020-09-17,198.33071899414062
2020-09-18,196.63156127929688
2020-09-21,190.65338134765625
2020-09-22,192.50372314453125
2020-09-23,189.87049865722656
2020-09-24,190.76010131835938
2020-09-25,194.96795654296875
2020-09-28,196.62269592285156
2020-09-29,191.9877471923828
2020-09-30,190.3686981201172
2020-10-01,188.46490478515625
2020-10-02,189.1855010986328
2020-10-05,191.40953063964844
2020-10-06,189.95054626464844
2020-10-07,192.921875
2020-10-08,192.50372314453125
2020-10-09,194.28297424316406
2020-10-12,193.25100708007812
2020-10-13,191.24940490722656
2020-10-14,193.35775756835938
2020-10-15,195.13699340820312
2020-10-16,194.60324096679688
2020-10-19,190.0840301513672
2020-10-20,192.0411834716797
2020-10-21,189.0964813232422
2020-10-22,189.60360717773438
2020-10-23,191.62303161621094
2020-10-26,187.40625
2020-10-27,181.16119384765625
2020-10-28,176.24160766601562
2020-10-29,182.92257690429688
2020-10-30,186.0362548828125
2020-11-02,191.32057189941406
2020-11-03,198.82891845703125
2020-11-04,196.41802978515625
2020-11-05,201.72494506835938
2020-11-06,199.3752899169922
2020-11-09,205.8614959716797
2020-11-10,211.007568359375
2020-11-11,208.2469024658203
2020-11-12,206.075927734375
2020-11-13,213.75930786132812
2020-11-16,220.4688720703125
2020-11-17,219.45933532714844
2020-11-18,216.0911407470703
2020-11-19,216.296630859375
2020-11-20,215.13519287109375
2020-11-23,216.96670532226562
2020-11-24,216.67185974121094
2020-11-25,215.72482299804688
2020-11-27,216.85055541992188
2020-11-30,211.7580108642578
2020-12-01,213.3036651611328
2020-12-02,214.12562561035156
2020-12-03,211.8741912841797
2020-12-04,214.59014892578125
2020-12-07,213.5806427001953
2020-12-08,213.23220825195312
2020-12-09,215.1887664794922
2020-12-10,211.29345703125
2020-12-11,210.1766815185547
2020-12-14,204.8162078857422
2020-12-15,205.3075714111328
2020-12-16,204.32481384277344
2020-12-17,206.10269165039062
2020-12-18,207.6215057373047
2020-12-21,205.61131286621094
2020-12-22,205.93296813964844
2020-12-23,208.27369689941406
2020-12-24,209.40834045410156
2020-12-28,211.4810791015625
2020-12-29,209.05101013183594
2020-12-30,210.82888793945312
2020-12-31,212.2852020263672
2021-01-04,208.55963134765625
2021-01-05,210.58770751953125
2021-01-06,217.41339111328125
2021-01-07,223.22061157226562
2021-01-08,226.96400451660156
2021-01-11,227.2588653564453
2021-01-12,229.1082305908203
2021-01-13,227.357177734375
2021-01-14,225.55242919921875
2021-01-15,225.99024963378906
2021-01-19,223.21163940429688
2021-01-20,226.41903686523438
2021-01-21,219.2091522216797
2021-01-22,218.19068908691406
2021-01-25,219.7452392578125
2021-01-26,212.71401977539062
2021-01-27,210.52513122558594
2021-01-28,216.01966857910156
2021-01-29,211.40066528320312
2021-02-01,214.3400421142578
2021-02-02,220.09365844726562
2021-02-03,220.00433349609375
2021-02-04,220.28240966796875
2021-02-05,220.36309814453125
2021-02-08,218.6946563720703
2021-02-09,220.5066375732422
2021-02-10,220.03121948242188
2021-02-11,223.2784881591797
2021-02-12,228.59780883789062
2021-02-16,229.99717712402344
2021-02-17,226.9741668701172
2021-02-18,225.79013061523438
2021-02-19,231.45928955078125
2021-02-22,233.4417724609375
2021-02-23,231.333740234375
2021-02-24,234.82313537597656
2021-02-25,227.9340057373047
2021-02-26,226.1040802001953
2021-03-01,231.2799072265625
2021-03-02,229.97921752929688
2021-03-03,227.94300842285156
2021-03-04,219.51092529296875
2021-03-05,229.6383514404297
2021-03-08,232.52679443359375
2021-03-09,232.42808532714844
2021-03-10,232.58953857421875
2021-03-11,233.89923095703125
2021-03-12,234.51817321777344
2021-03-15,233.4686279296875
2021-03-16,229.98818969726562
2021-03-17,231.57594299316406
2021-03-18,235.9803466796875
2021-03-19,233.63906860351562
2021-03-22,233.78262329101562
2021-03-23,233.4686279296875
2021-03-24,237.09263610839844
2021-03-25,240.40267944335938
2021-03-26,244.8070526123047
2021-03-29,243.08474731445312
2021-03-30,242.4568634033203
2021-03-31,240.86911010742188
2021-04-01,243.2551727294922
2021-04-05,246.34988403320312
2021-04-06,243.2910614013672
2021-04-07,243.52432250976562
2021-04-08,240.1066436767578
2021-04-09,244.43026733398438
2021-04-12,243.58706665039062
2021-04-13,242.49273681640625
2021-04-14,243.84727478027344
2021-04-15,244.1163787841797
2021-04-16,242.9681396484375
2021-04-19,242.60934448242188
2021-04-20,245.1658172607422
2021-04-21,251.5796356201172
2021-04-22,249.85733032226562
2021-04-23,252.96095275878906
2021-04-26,252.1896514892578
2021-04-27,252.82650756835938
2021-04-28,254.83580017089844
2021-04-29,251.79481506347656
2021-04-30,250.4852294921875
2021-05-03,253.9117889404297
2021-05-04,258.0560607910156
2021-05-05,257.455078125
2021-05-06,258.31024169921875
2021-05-07,260.8666687011719
2021-05-10,261.3527526855469
2021-05-11,258.03125
2021-05-12,253.5665283203125
2021-05-13,258.34619140625
2021-05-14,260.88458251953125
2021-05-17,257.20306396484375
2021-05-18,252.23431396484375
2021-05-19,251.54127502441406
2021-05-20,249.25491333007812
2021-05-21,249.64198303222656
2021-05-24,252.4683837890625
2021-05-25,250.20001220703125
2021-05-26,251.72128295898438
2021-05-27,251.43324279785156
2021-05-28,252.84646606445312
2021-06-01,253.33248901367188
2021-06-02,251.25318908691406
2021-06-03,251.64932250976562
2021-06-04,251.40626525878906
2021-06-07,247.37364196777344
2021-06-08,247.94969177246094
2021-06-09,246.41957092285156
2021-06-10,243.14306640625
2021-06-11,244.3761444091797
2021-06-14,244.40321350097656
2021-06-15,245.94248962402344
2021-06-16,244.2951202392578
2021-06-17,240.2626495361328
2021-06-18,235.3209228515625
2021-06-21,238.31837463378906
2021-06-22,237.7062225341797
2021-06-23,236.9141082763672
2021-06-24,238.48036193847656
2021-06-25,239.29953002929688
2021-06-28,237.19320678710938
2021-06-29,235.9149932861328
2021-06-30,238.90341186523438
2021-07-01,242.3869171142578
2021-07-02,243.8541717529297
2021-07-06,242.44093322753906
2021-07-07,246.0504913330078
2021-07-08,228.4349365234375
2021-07-09,237.31024169921875
2021-07-12,235.6449432373047
2021-07-13,235.18592834472656
2021-07-14,235.61793518066406
2021-07-15,237.09413146972656
2021-07-16,234.52879333496094
2021-07-19,228.470947265625
2021-07-20,231.18031311035156
2021-07-21,234.6188201904297
2021-07-22,237.5442352294922
2021-07-23,238.82244873046875
2021-07-26,238.78640747070312
2021-07-27,236.67115783691406
2021-07-28,231.26136779785156
2021-07-29,230.46922302246094
2021-07-30,232.0804443359375
2021-08-02,230.57720947265625
2021-08-03,232.89955139160156
2021-08-04,228.2728729248047
2021-08-05,229.05601501464844
2021-08-06,231.43353271484375
2021-08-09,231.1261749267578
2021-08-10,234.19981384277344
2021-08-11,240.20236206054688
2021-08-12,243.18553161621094
2021-08-13,243.104248046875
2021-08-16,243.8365020751953
2021-08-17,241.1244354248047
2021-08-18,239.8226776123047
2021-08-19,237.02931213378906
2021-08-20,237.0925750732422
2021-08-23,238.30392456054688
2021-08-24,234.5252227783203
2021-08-25,236.0891571044922
2021-08-26,234.6427001953125
2021-08-27,235.77273559570312
2021-08-30,233.4404296875
2021-08-31,229.2006072998047
2021-09-01,228.03448486328125
